epoch,acc,loss,val_acc,val_loss
0,0.0061396776669224865,5.344112454060856,0.012277470841006752,5.273798865288441
1,0.006753645433614735,5.271991970314032,0.024554941677439792,5.189647589086974
2,0.026707597851112815,5.145332075574265,0.0883977900461012,4.785261836207082
3,0.09439754413007684,4.653508315668231,0.23879680796735048,3.7220121523293344
4,0.2420567920046958,3.7959006295237097,0.44505831762059767,2.4781518698177725
5,0.37897160397706725,3.2152505817911026,0.5874769797055834,1.8574866578211588
6,0.4621642364050367,2.990725719535342,0.6292203808943138,1.6702188522703008
7,0.5022256331634082,2.859137474895896,0.6482504603685668,1.5649242082060737
8,0.5072908672317576,2.7636000052105896,0.6580724373706797,1.5179523770394978
9,0.5416730621733852,2.6379794612263865,0.693677102077805,1.3736659807980316
10,0.5729854183021363,2.5009117045040234,0.7077961938742702,1.2499776025576559
11,0.5831158863427724,2.5403581026601314,0.7292817681753394,1.1833813098254125
12,0.6214888718525263,2.355850039741578,0.7783916515393664,1.0242235239039468
13,0.6618572524210534,2.200276225489648,0.7925107422747298,0.9319465838743178
14,0.6851880276834424,2.183566672712313,0.81092694853624,0.8820280478438254
15,0.7315425940138143,1.9838167008124035,0.814610189788542,0.8259554499127955
16,0.7034535686510486,2.1486465179636585,0.8139963165757991,0.8522150223792294
17,0.7102072141578539,2.127964735140914,0.8176795574987937,0.8304381203695336
18,0.7333844973230399,2.006207431250138,0.8054020869870944,0.8224664436226757
19,0.7353798925739385,1.8918445920724642,0.8152240634037718,0.7848487765310439
20,0.7476592479535277,1.9297662006738272,0.8342541434634603,0.6833108577939028
21,0.7685341519570222,1.9613117847274288,0.841006752426014,0.710816689617726
22,0.77083653114616,1.9177218204814475,0.8514426029701772,0.6684777887413442
23,0.7743668456948545,1.912764535587015,0.8459177410917241,0.677281437877353
24,0.7963161934181442,1.7838671853610029,0.8514426029701772,0.6526368914241802
25,0.7912509593795285,1.8087665071875336,0.8459177407624167,0.670215575441837
26,0.7656178050286387,1.9563712751325606,0.8477593617178751,0.6507404868481275
27,0.7883346124511449,1.7946256184523048,0.8471454881758248,0.7118582202291986
28,0.7970836530807653,1.7906619503053445,0.8514426026408697,0.6612424380651934
29,0.7969301611390922,1.7886685174516046,0.8594229590168315,0.6104583399950031
30,0.8066001535010905,1.7455162748774473,0.8624923263977758,0.6014901895768954
31,0.8225633154442378,1.6731211697058044,0.8624923263977758,0.5982684718091624
32,0.8092095164729373,1.71854724141148,0.8643339473532342,0.6050131588058284
33,0.8267075978877082,1.6626642877471878,0.8624923270563907,0.5933916983683465
34,0.8104374519880241,1.798639941499129,0.8661755679793852,0.6153209404099419
35,0.8194934766107765,1.7092268140336138,0.8637200734818765,0.6085704497723143
36,0.8142747505024042,1.7580304079209486,0.8759975446521907,0.5699085344047616
37,0.8187260168109229,1.678696772398989,0.864947821224592,0.5681933748934297
38,0.8253261703303111,1.6490232185958809,0.8692449352871501,0.5599763931636799
39,0.8451266308839012,1.575384687956534,0.8710865559133011,0.5479355632636794
40,0.8452801227478092,1.5574906022019872,0.8766114177917541,0.5377840070434696
41,0.8508058327578254,1.5423956663811655,0.8759975442497038,0.5301303515923104
42,0.8360706063572114,1.642683378952975,0.8723143029974018,0.5715085794912518
43,0.8256331542868479,1.571542592206005,0.8729281765394521,0.5891246446222524
44,0.8383729854548608,1.5399775418334984,0.8723143029974018,0.5393539898376511
45,0.8265541059734816,1.5982831154341708,0.8772252913338044,0.5653366813123994
46,0.8707597850655375,1.4481092068568981,0.8778391648758548,0.5396913917537406
47,0.8663085188668047,1.4896603942283373,0.8821362796702071,0.5377221140413653
48,0.8537221796496136,1.5410180485715157,0.8833640267543078,0.5300890834438354
49,0.8485034536327295,1.6001749287178584,0.8778391656076491,0.5647560742239487
50,0.8686108979461564,1.466663916112822,0.8778391656076491,0.5357558496017409
51,0.8273215656818469,1.6871724630628104,0.8753836707076534,0.5815875348026143
52,0.8357636224281212,1.6217941874462372,0.8833640270836153,0.5795325002032163
53,0.8514198004147316,1.5810316517457355,0.8876611415486602,0.5490382348854458
54,0.8374520337407807,1.6422258804142704,0.8895027621748113,0.5359959095222515
55,0.8532617038245944,1.5055108275307387,0.8876611415486602,0.5249173967585087
56,0.8666155026403648,1.4290785093080605,0.8888888886327609,0.5177555188143305
57,0.8649270913277053,1.4957666641460048,0.8870472680066098,0.5324894541095853
58,0.8749040675273055,1.4245826869036542,0.8833640274861021,0.5311301477925773
59,0.8640061397417087,1.5206063499747107,0.8833640271567947,0.5421513049715205
60,0.8709132771352942,1.5195647313607628,0.8802946597758504,0.558656167698609
61,0.8497313891020721,1.523826037936273,0.8882750150907105,0.5220545706681637
62,0.8644666154569419,1.4955238066905294,0.8901166357168616,0.548145134694888
63,0.8538756715272449,1.506701948930004,0.8901166357168616,0.5266378112480347
64,0.8560245587747095,1.5051172802334827,0.8901166357168616,0.5293198795388856
65,0.8656945510360706,1.4156761340150812,0.8870472680066098,0.5201512801639868
66,0.8655410591584394,1.4736218655191744,0.8821362800726941,0.5504241946140194
67,0.8709132771169965,1.457614066604459,0.8839779010281524,0.5181989075216945
68,0.8736761320671117,1.514661002195714,0.8913443828009623,0.5403353619458413
69,0.8636991557943208,1.5414911181214948,0.8864333944645595,0.538401548411672
70,0.8799693016757072,1.291692097957374,0.8870472680066098,0.5071344180221277
71,0.8698388334612432,1.453722143978315,0.8895027621748113,0.5213836413940233
72,0.8735226401254386,1.4709893723771101,0.8907305099907062,0.5328487511278297
73,0.8632386799693016,1.4128944298531216,0.8888888893645551,0.5102257818587358
74,0.8799693016940049,1.3869230313934187,0.8968692446794153,0.5311066203134933
75,0.8563315425802905,1.5301548904029572,0.890730509258912,0.562350475473445
76,0.8610897927401345,1.483044820296609,0.8925721306168573,0.5289711982578935
77,0.850498848782991,1.612975136865951,0.8919582563430126,0.5391852069003513
78,0.8818112049940816,1.4067278554598734,0.8937998769691636,0.537435549032915
79,0.881504221083289,1.3703845755649546,0.894413750511214,0.5278930317923801
80,0.883960092095165,1.3537976240617717,0.8950276240532643,0.5192988378054676
81,0.8761320030881365,1.3595317091835708,0.8931860034271133,0.510640763885189
82,0.8658480429960413,1.4692753943679704,0.898096991763516,0.5304712636694724
83,0.8666155027501508,1.409311236058028,0.8968692454112096,0.5277328834422459
84,0.8572524942440521,1.4224564693405,0.8913443835327566,0.5197077041904644
85,0.8753645434255154,1.3667724206277434,0.8944137512430083,0.5262100477391332
86,0.8873369148439932,1.3039851229280486,0.8956414979978015,0.49437761412872866
87,0.8779739064339575,1.4830719845485247,0.9005524866635116,0.5228735739428109
88,0.8834996163067411,1.3222960785179987,0.9005524863342041,0.5054155501798299
89,0.8742900998338039,1.3706999030007094,0.8956414979978015,0.5327125900431305
90,0.902532617119945,1.259408119359752,0.8937998773716505,0.5158920695695356
