epoch,acc,loss,val_acc,val_loss
0,0.009669992325402917,5.421073479114454,0.04419889502762431,5.05578467098023
1,0.06676899462778205,4.830380012983555,0.21915285452111796,3.580341808191467
2,0.202455871066769,3.9817357012059995,0.32965009209017876,2.726218343000605
3,0.34213353798925555,3.377273906494047,0.5144260284211315,2.030443488709981
4,0.4675364543361474,2.9014261037134155,0.6427255987462418,1.3913075666328087
5,0.6076745970836531,2.4414617902758664,0.7697974218774822,0.8835506239063247
6,0.6939370683130629,2.11943903426802,0.8305709024306965,0.6837377479063214
7,0.7393706830437149,1.954471818941516,0.853284223486559,0.5679690059596882
8,0.7696085955487337,1.871546952557948,0.8459177409819549,0.6285733922703124
9,0.7611665387612897,1.8811462358429354,0.8115408226637257,0.758087871446428
10,0.7203376822808296,2.044039884092985,0.7753222836827559,0.908237143079513
11,0.6687643898741062,2.2149963033080375,0.7544505833262238,0.9718399517663495
12,0.6911742133629477,2.110741011801813,0.7992633517495396,0.8286245092246487
13,0.7771297006952882,1.7952959922488982,0.8612645796063928,0.5596320474711278
14,0.8161166538848204,1.7127731020964756,0.8704726826273788,0.49449161108539763
15,0.8380660015349194,1.6796801976762363,0.8980969920562337,0.43555378873630707
16,0.8389869531941067,1.6319616915167796,0.8931860036832413,0.4500894674938687
17,0.8144282425218422,1.6932915909328738,0.8594229588704727,0.5468701180173547
18,0.7970836531127863,1.7617083400922469,0.8176795580842292,0.8000937249120428
19,0.7760552570990022,1.8267691879389567,0.806629834327323,0.7778666889909003
20,0.7803530314704225,1.900045965784619,0.8225905464206319,0.7203982645489088
21,0.8046047582547663,1.7025263350099578,0.8717004297114794,0.5131631889286182
22,0.8402148887274912,1.5557374058552915,0.894413750767342,0.4133469542892086
23,0.8506523407612594,1.5637773923112719,0.8993247391037447,0.4037824522010968
24,0.8606293169608595,1.4847376079625199,0.8956414978880323,0.4152031291511763
25,0.8468150422102839,1.5653572857608633,0.8931860036832413,0.4348350397149356
26,0.8451266308518802,1.5340517873775017,0.8698588091219182,0.5190164828095574
27,0.8101304681595709,1.6469254382829528,0.848987108655617,0.6452048334920238
28,0.816270145821919,1.652010197266193,0.8741559238796808,0.5388611369589635
29,0.8279355333936461,1.6190395024036868,0.8956414978880323,0.4303199038174783
30,0.8508058326937836,1.5209183865296136,0.8974831185141833,0.41358926259278517
31,0.8802762854950115,1.3904231765319637,0.9023941068505861,0.38960980655519123
32,0.8776669224957183,1.4287848656852704,0.9030079803926364,0.39607667602813634
33,0.8635456638572222,1.4217780612837967,0.8993247391037447,0.41233289325032374
34,0.8396009209562244,1.5591000380556308,0.8907305095150398,0.45876658184166846
35,0.8247122026185119,1.6080071551563735,0.876611418194241,0.5341569723491657
36,0.838526477364513,1.5446852821344974,0.8968692450087227,0.4399846871071904
37,0.8472755180353031,1.5264690832641614,0.8980969920562337,0.4103545469144431
38,0.8779739063699156,1.3138905046083154,0.9042357274401474,0.39604341838351054
39,0.8761320030744133,1.342633081383643,0.9048496009821977,0.3669242893738422
