epoch,acc,loss,val_acc,val_loss
0,0.007828089141973787,5.455285733604285,0.021485574383396103,5.192248352324765
1,0.03346124390341736,5.097799304806994,0.11049723975529621,4.425636711553827
2,0.13399846736321702,4.389651826959524,0.34499693310209545,2.9460519043633804
3,0.28656945754405816,3.6623984341976374,0.46531614401429766,2.3629102934497204
4,0.42854950218500765,3.0692955225317275,0.65254757377251,1.5641777538097
5,0.5884881047724946,2.504561355639126,0.7655003121325105,1.122977810926127
6,0.6583269396289348,2.2866732366068585,0.8176795604625606,0.8082528481313683
7,0.7223330777330025,2.069332011461441,0.8397790072079887,0.6995813813657392
8,0.7498081363994894,1.974164785006736,0.8373235146497349,0.6984556422707784
9,0.7346124331125916,2.020812967604888,0.8250460408815509,0.7456925636862889
10,0.7373752877379233,1.9826964787675707,0.8054020918169367,0.8123713085591391
11,0.7200306982419533,2.0131661382347277,0.7697974230117633,1.0667436430247887
12,0.7231005406663313,2.0691579352501073,0.8311847775826943,0.7540485691702241
13,0.773138909228289,1.7919569858110418,0.8600368343517779,0.6125270131543197
14,0.8082885629199417,1.7546988358794042,0.8864333897810761,0.5625917977756925
15,0.8314658445481237,1.6410578157200963,0.8925721259333738,0.487606366493718
16,0.8369915528839035,1.5895409866744339,0.8968692410204439,0.5053048046217732
17,0.8297774346626821,1.6630942412549865,0.8802946565559556,0.5206905162319806
18,0.805832690032555,1.7407248241116429,0.8557397163375307,0.6092361104202973
19,0.7976976189353515,1.7112383286676678,0.8397790094033716,0.8064804139716849
20,0.8099769744979173,1.6800978897812726,0.8778391610705245,0.600391935284991
21,0.8259401347485306,1.588244510264188,0.8864333899640247,0.4986888816782563
22,0.8653875638316982,1.4445935230207554,0.8950276186745763,0.44293089572310523
23,0.8652340709842907,1.447291106374467,0.9060773434194046,0.4436759299628935
24,0.8503453527975339,1.4779322070747911,0.9103744548475032,0.4586397369190401
25,0.8481964664283571,1.5509135818719315,0.8968692412033924,0.4891696992719591
26,0.8511128123229225,1.5194642981564368,0.8876611378896888,0.5420619970710092
27,0.8462010700704496,1.5261566115175864,0.8710865543399434,0.6132939925875819
28,0.8293169575614007,1.5533426492971727,0.8686310608669466,0.5318828210499917
29,0.8557175703901377,1.416933652490995,0.8882750095656636,0.44584647646120096
30,0.8520337640553004,1.5211934240067453,0.9017802268687459,0.43105515691310514
31,0.8736761273646116,1.432784933176575,0.9030079758921015,0.42103505765755095
32,0.8624712167020404,1.4541085877742386,0.9017802254051573,0.4390598727267823
33,0.8672294665188032,1.4145508845288848,0.8980969869336737,0.4553213444057603
34,0.8666154980110555,1.398804612417726,0.8790669091791372,0.480979785387175
35,0.8606293124138897,1.4341819269649816,0.8962553680638289,0.5122178574878793
36,0.8432847233067452,1.5020559171667853,0.8870472649330738,0.5166512633153015
37,0.850652337394489,1.4905464331735947,0.9048495953107919,0.4399043761051967
38,0.8564850327974086,1.461004478146457,0.9085328359776585,0.41874122440339306
39,0.8738296205779725,1.3227005911074687,0.9097605840862713,0.39642595209323095
40,0.868610895238102,1.3968534965699944,0.9091467096660677,0.4105104890573676
41,0.8721412097776476,1.343903822434104,0.8980969854700851,0.4402999815727173
42,0.880583266020736,1.2341850047397869,0.8968692410204439,0.417562171478371
43,0.848656942271674,1.4082876542555947,0.8993247344934406,0.4946697337485443
44,0.8604758218536904,1.3833505217835067,0.8919582524279132,0.43357621547706
